name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
Chamroueun-Crimée,restaurant,Paris,48.890822,2.37639,7,12,"[1, 2, 1, 1, 1, 1, 1, 0, 1, 3, 0, 0]",0.6666666666666666
Absolut' café,restaurant,Paris,48.840425,2.324082,7,12,"[0, 1, 0, 0, 2, 2, 0, 3, 1, 3, 0, 0]",1.3333333333333333
Restaurant Le Roland Garros,restaurant,Paris,48.8472,2.250958,7,12,"[1, 0, 0, 1, 1, 1, 2, 0, 2, 2, 0, 2]",0.6666666666666666
L'Aventure,restaurant,Paris,48.873018,2.292992,7,12,"[0, 0, 0, 0, 0, 2, 2, 1, 2, 2, 2, 1]",0.8333333333333334
Cafe Moderne,restaurant,Paris,48.854874,2.375608,7,12,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 3, 1, 3]",1.0
Tuck Shop,restaurant,Paris,48.871939,2.360502,7,12,"[0, 0, 2, 0, 2, 0, 0, 0, 4, 1, 1, 2]",1.5
La Source,restaurant,Paris,48.837201,2.296754,7,12,"[0, 1, 1, 0, 0, 3, 1, 3, 1, 1, 0, 1]",1.0
Le Bourbon,restaurant,Paris,48.86072436351,2.3186686897069,7,12,"[0, 0, 1, 0, 2, 3, 1, 2, 1, 1, 1, 0]",0.8333333333333334
Le Petit Bleu,restaurant,Paris,48.886538418453,2.345134606365,7,12,"[0, 0, 0, 1, 1, 1, 0, 2, 0, 5, 2, 0]",2.0
Chez Régine,attraction,Paris,48.871875,2.306279,7,12,"[2, 2, 1, 2, 0, 0, 0, 0, 1, 2, 1, 1]",0.6666666666666666
Musée Galliera,attraction,Paris,48.865942,2.296408,7,12,"[1, 0, 0, 0, 0, 4, 0, 0, 2, 4, 1, 0]",2.1666666666666665
Hotel du Cadran,attraction,Paris,48.856535811119,2.3059111833572,7,12,"[0, 1, 1, 3, 0, 0, 0, 1, 2, 3, 1, 0]",1.1666666666666667
Red House,attraction,Paris,48.850685260443,2.3801464759283,7,12,"[1, 0, 4, 0, 1, 0, 0, 1, 1, 1, 2, 1]",1.1666666666666667
Hôpital de l'Hotel-Dieu,poi,Paris,48.854402,2.348489,6,12,"[0, 0, 1, 1, 0, 3, 0, 1, 0, 4, 2, 0]",1.6666666666666667
Léon de Bruxelles,restaurant,Paris,48.842861,2.325962,6,12,"[2, 1, 1, 0, 3, 3, 0, 0, 2, 0, 0, 0]",1.3333333333333333
Thaï Richer,restaurant,Paris,48.874132,2.346679,6,12,"[1, 1, 3, 1, 0, 0, 1, 1, 1, 2, 0, 1]",0.6666666666666666
Samsara,restaurant,Paris,48.874178,2.389373,6,12,"[1, 0, 0, 1, 1, 2, 3, 0, 1, 0, 3, 0]",1.1666666666666667
KFC,restaurant,Paris,48.827661,2.326116,6,12,"[1, 1, 3, 1, 1, 0, 0, 2, 1, 1, 1, 0]",0.6666666666666666
Léon de Bruxelles,restaurant,Paris,48.883511,2.328152,6,12,"[0, 0, 1, 0, 2, 0, 3, 0, 4, 1, 1, 0]",1.6666666666666667
Le PoinCaré,restaurant,Paris,48.865196,2.286606,6,12,"[0, 0, 1, 2, 1, 2, 1, 1, 3, 0, 1, 0]",0.8333333333333334
La Truffière,restaurant,Paris,48.844542,2.348912,6,12,"[1, 0, 4, 0, 3, 0, 1, 1, 1, 1, 0, 0]",1.5
Complexe Commercial de la Mosquée de Paris,restaurant,Paris,48.841824,2.355076,6,12,"[0, 0, 3, 1, 2, 0, 2, 2, 0, 2, 0, 0]",1.1666666666666667
Restaurant Razowski,restaurant,Paris,48.854096,2.33114,6,12,"[2, 0, 0, 1, 0, 0, 2, 0, 0, 3, 3, 1]",1.3333333333333333
Le First,restaurant,Paris,48.865708808873,2.3269739339799,6,12,"[0, 2, 1, 0, 0, 2, 1, 1, 1, 1, 1, 2]",0.5
Cafe de Luna,restaurant,Paris,48.884605765343,2.3296597,6,12,"[0, 0, 1, 1, 1, 1, 0, 1, 4, 0, 0, 3]",1.5
Slize,restaurant,Paris,48.865145148581,2.375414505377,6,12,"[1, 3, 0, 3, 1, 0, 3, 0, 0, 0, 0, 1]",1.5
Le Meurice Restaurant,restaurant,Paris,48.86513,2.3281,6,12,"[0, 2, 0, 0, 0, 0, 0, 3, 1, 0, 1, 5]",2.3333333333333335
Maison de Balzac,attraction,Paris,48.855405,2.28088,6,12,"[0, 1, 1, 1, 2, 2, 1, 0, 1, 1, 2, 0]",0.5
MK2 Nation,attraction,Paris,48.848272,2.393103,6,12,"[1, 0, 0, 1, 2, 5, 2, 1, 0, 0, 0, 0]",2.0
Place Sainte-Catherine,attraction,Paris,48.855376,2.362775,6,12,"[2, 0, 1, 1, 3, 1, 1, 2, 1, 0, 0, 0]",0.8333333333333334
Le Merle Moqueur,attraction,Paris,48.827778,2.350402,6,12,"[0, 0, 2, 1, 1, 1, 1, 0, 2, 2, 2, 0]",0.6666666666666666
MadaM,attraction,Paris,48.870771625996,2.3058590008231,6,12,"[1, 1, 0, 1, 1, 1, 0, 0, 2, 0, 3, 2]",0.8333333333333334
Le Manoir,attraction,Paris,48.887812,2.318389,6,12,"[2, 0, 1, 0, 2, 2, 1, 1, 0, 1, 2, 0]",0.6666666666666666
Twenty One Sound,attraction,Paris,48.851664808069,2.3806204109082,6,12,"[2, 0, 1, 0, 3, 4, 0, 0, 1, 1, 0, 0]",1.6666666666666667
Bar Les Pirates,attraction,Paris,48.865501086086,2.3765560838864,6,12,"[0, 0, 3, 0, 0, 1, 1, 0, 1, 2, 3, 1]",1.1666666666666667
Lao Viet,restaurant,Paris,48.823143,2.37399,8,11,"[0, 1, 2, 1, 0, 1, 1, 3, 1, 0, 1, 0]",0.7430555555555557
Banyan,restaurant,Paris,48.842851,2.291902,8,11,"[0, 0, 0, 1, 3, 0, 1, 0, 1, 1, 2, 2]",0.9097222222222223
Wide Open Spaces Bar,attraction,Paris,48.846189185881,2.3429845694717,8,11,"[2, 0, 0, 2, 2, 0, 2, 0, 1, 0, 1, 1]",0.7430555555555557
Péniche Antipode,attraction,Paris,48.886705,2.375272,8,11,"[1, 0, 0, 1, 2, 1, 1, 3, 2, 0, 0, 0]",0.9097222222222223
L'Adada Bar,attraction,Paris,48.840620525873,2.3222136497498,8,11,"[3, 2, 1, 0, 0, 0, 0, 0, 1, 3, 0, 1]",1.2430555555555558
Batobus [Tour Eiffel],poi,Paris,48.859787669915,2.327508633455,7,11,"[1, 0, 0, 2, 0, 2, 3, 2, 1, 0, 0, 0]",1.0763888888888893
Au Bouquet Saint Paul,restaurant,Paris,48.854482,2.362856,7,11,"[0, 1, 2, 1, 0, 1, 1, 0, 0, 1, 4, 0]",1.2430555555555556
Café Canon,restaurant,Paris,48.826074,2.357025,7,11,"[1, 0, 1, 1, 2, 1, 0, 1, 0, 1, 2, 1]",0.40972222222222227
Chez Bébert,restaurant,Paris,48.843841,2.324522,7,11,"[1, 0, 0, 0, 1, 1, 0, 3, 3, 1, 1, 0]",1.076388888888889
Le Courcelles,restaurant,Paris,48.879435,2.303661,7,11,"[0, 0, 0, 3, 3, 0, 3, 1, 0, 1, 0, 0]",1.576388888888889
Taissei,restaurant,Paris,48.840865,2.324373,7,11,"[0, 0, 2, 1, 0, 2, 1, 1, 0, 1, 2, 1]",0.576388888888889
Nakagawa,restaurant,Paris,48.875501,2.38899,7,11,"[0, 1, 1, 2, 0, 1, 1, 2, 1, 0, 2, 0]",0.576388888888889
Matsuba,restaurant,Paris,48.897696,2.385357,7,11,"[1, 1, 0, 0, 1, 0, 1, 3, 2, 1, 0, 1]",0.7430555555555555
Izu,restaurant,Paris,48.833679,2.354854,7,11,"[1, 1, 3, 1, 1, 0, 0, 3, 1, 0, 0, 0]",1.0763888888888893
Le Tout Petit,restaurant,Paris,48.886705,2.317359,7,11,"[0, 0, 0, 2, 0, 1, 2, 2, 1, 0, 2, 1]",0.7430555555555557
Les Princes,restaurant,Paris,48.838873619182,2.2553285597377,7,11,"[0, 1, 2, 1, 3, 0, 0, 2, 0, 2, 0, 0]",1.076388888888889
La Mascotte,restaurant,Paris,48.885514,2.335559,7,11,"[1, 0, 3, 0, 4, 0, 1, 0, 0, 1, 0, 1]",1.5763888888888886
Damiani Père et Fils,restaurant,Paris,48.890185049357,2.3208572989912,7,11,"[2, 0, 0, 2, 0, 0, 2, 0, 2, 0, 1, 2]",0.9097222222222222
Au Clair de Lune,attraction,Paris,48.886953149323,2.3476779003661,7,11,"[2, 1, 1, 0, 3, 0, 2, 0, 1, 0, 1, 0]",0.9097222222222223
Hôtel Matignon,poi,Paris,48.854426889751,2.320818901062,6,11,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 2, 5, 0]",1.909722222222222
Bibliothèque Nationale de France (BNF),poi,Paris,48.833678839753,2.3756861686707,6,11,"[0, 0, 2, 1, 1, 1, 1, 1, 0, 1, 2, 1]",0.40972222222222227
Havane Café,restaurant,Paris,48.83032,2.347382,6,11,"[0, 0, 2, 0, 2, 1, 0, 1, 0, 2, 2, 1]",0.7430555555555557
Les Anémones,restaurant,Paris,48.865324,2.37495,6,11,"[0, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0.2430555555555556
Aux Artistes,restaurant,Paris,48.840695,2.313124,6,11,"[0, 2, 1, 1, 1, 1, 4, 0, 1, 0, 0, 0]",1.2430555555555556
Le Coche,restaurant,Paris,48.826268,2.359888,6,11,"[1, 0, 0, 1, 1, 1, 2, 2, 1, 0, 1, 1]",0.40972222222222227
Thieng Heng,restaurant,Paris,48.823658,2.365268,6,11,"[0, 0, 0, 1, 1, 2, 0, 4, 1, 0, 2, 0]",1.409722222222222
Chatomat,restaurant,Paris,48.867203,2.385318,6,11,"[1, 0, 0, 2, 2, 2, 1, 0, 0, 3, 0, 0]",1.076388888888889
Taillevent,restaurant,Paris,48.874118,2.302566,6,11,"[0, 0, 0, 1, 1, 2, 1, 2, 2, 1, 0, 1]",0.576388888888889
Café Pierre,restaurant,Paris,48.849992095142,2.3848969306309,6,11,"[2, 0, 1, 2, 3, 0, 0, 0, 1, 0, 1, 1]",0.9097222222222223
L'Atelier Renault Café,restaurant,Paris,48.870219581162,2.3056697845459,6,11,"[0, 0, 0, 0, 0, 2, 2, 3, 3, 1, 0, 0]",1.4097222222222223
Patrick's,attraction,Paris,48.850497662889,2.3864671828427,6,11,"[2, 0, 2, 0, 1, 1, 1, 0, 1, 1, 1, 1]",0.4097222222222223
Le Cosmos,attraction,Paris,48.846856,2.293631,6,11,"[0, 1, 1, 0, 3, 0, 3, 1, 1, 1, 0, 0]",1.076388888888889
Place Denfert-Rochereau,attraction,Paris,48.834335622366,2.3324596881866,6,11,"[0, 2, 1, 0, 2, 2, 0, 0, 0, 3, 1, 0]",1.076388888888889
Hôtel Raphaël,attraction,Paris,48.871323506661,2.2938719370902,6,11,"[0, 0, 1, 2, 0, 0, 2, 2, 2, 0, 2, 0]",0.9097222222222223
Le Kremlin,attraction,Paris,48.88284991787,2.3374319940528,6,11,"[1, 3, 0, 0, 2, 0, 0, 1, 2, 0, 1, 1]",0.9097222222222223
Café Barjot,restaurant,Paris,48.846466,2.36902,9,10,"[0, 1, 0, 0, 2, 0, 0, 1, 4, 1, 0, 1]",1.3055555555555556
Le Zéphyr,restaurant,Paris,48.87392,2.38938,8,10,"[1, 0, 1, 2, 0, 0, 1, 2, 0, 0, 2, 1]",0.6388888888888888
L'Entre Deux,restaurant,Paris,48.874731,2.387375,8,10,"[0, 1, 3, 0, 1, 0, 3, 1, 1, 0, 0, 0]",1.1388888888888888
La brasserie Gaité,restaurant,Paris,48.84083,2.324659,8,10,"[0, 1, 2, 0, 1, 2, 1, 0, 1, 1, 1, 0]",0.47222222222222215
Le Bal Bullier,restaurant,Paris,48.839465,2.336455,8,10,"[1, 1, 0, 3, 1, 1, 0, 0, 1, 0, 0, 2]",0.8055555555555555
La Villa Corse,restaurant,Paris,48.875404,2.283718,8,10,"[2, 0, 0, 0, 0, 2, 0, 2, 1, 1, 1, 1]",0.6388888888888888
Rock & Roll Circus Bar,attraction,Paris,48.882829420482,2.3374882665804,8,10,"[0, 1, 1, 0, 1, 1, 2, 2, 0, 1, 1, 0]",0.47222222222222215
W Lounge,attraction,Paris,48.871923042306,2.3336069675139,8,10,"[1, 1, 0, 0, 1, 0, 4, 1, 1, 1, 0, 0]",1.138888888888889
Le Petit Café,restaurant,Paris,48.847183,2.348512,7,10,"[0, 1, 2, 0, 0, 3, 1, 2, 0, 1, 0, 0]",0.9722222222222222
Aux Cadrans,restaurant,Paris,48.845902,2.373075,7,10,"[1, 0, 0, 0, 2, 1, 1, 1, 2, 2, 0, 0]",0.6388888888888888
La Kaskad',restaurant,Paris,48.882691,2.382785,7,10,"[0, 1, 2, 0, 1, 1, 0, 2, 1, 2, 0, 0]",0.6388888888888888
God Save the Kitchen,restaurant,Paris,48.849168,2.391574,7,10,"[1, 1, 2, 0, 0, 0, 3, 1, 1, 0, 1, 0]",0.8055555555555557
P-7,restaurant,Paris,48.835376,2.376403,7,10,"[0, 0, 0, 0, 0, 2, 4, 1, 2, 1, 0, 0]",1.472222222222222
"Métro Barbès—Rochechouart [2,4]",poi,Paris,48.883770853397,2.3502051830292,6,10,"[0, 1, 1, 2, 0, 1, 1, 1, 0, 1, 1, 1]",0.3055555555555555
Café de la Mairie,restaurant,Paris,48.851427,2.333667,6,10,"[0, 1, 0, 2, 0, 1, 1, 0, 1, 0, 1, 3]",0.8055555555555555
Le Nemours,restaurant,Paris,48.863085,2.336419,6,10,"[0, 0, 0, 1, 5, 0, 0, 0, 3, 1, 0, 0]",2.3055555555555554
Lola,restaurant,Paris,48.846793,2.293889,6,10,"[1, 1, 0, 1, 2, 0, 1, 1, 2, 1, 0, 0]",0.47222222222222215
Entrepot's,restaurant,Paris,48.868687,2.389688,6,10,"[2, 0, 1, 0, 0, 2, 1, 3, 0, 1, 0, 0]",0.9722222222222222
La Consigne,restaurant,Paris,48.843792,2.324679,6,10,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 3, 1, 0]",0.6388888888888888
La Lune,restaurant,Paris,48.822329,2.363086,6,10,"[1, 1, 2, 0, 0, 0, 3, 0, 0, 0, 3, 0]",1.3055555555555556
Annapurna,restaurant,Paris,48.873473,2.306332,6,10,"[2, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 1]",1.138888888888889
Amorino / Gaité,restaurant,Paris,48.841163,2.324626,6,10,"[0, 0, 0, 1, 0, 2, 1, 1, 3, 1, 1, 0]",0.8055555555555557
Des Crêpes et des Cailles,restaurant,Paris,48.827594,2.350071,6,10,"[3, 0, 0, 0, 1, 0, 1, 0, 1, 0, 3, 1]",1.138888888888889
Jet Set,restaurant,Paris,48.872568,2.302236,6,10,"[1, 1, 1, 0, 2, 0, 1, 2, 1, 1, 0, 0]",0.47222222222222215
Starbucks,restaurant,Paris,48.839076,2.300267,6,10,"[0, 0, 1, 0, 1, 2, 0, 0, 1, 2, 2, 1]",0.6388888888888888
Indiana Café - Les Halles,restaurant,Paris,48.861739,2.344078,6,10,"[0, 0, 3, 1, 0, 2, 0, 0, 0, 3, 1, 0]",1.3055555555555556
Le train de vie,restaurant,Paris,48.878399829945,2.3580852717171,6,10,"[1, 1, 3, 1, 0, 1, 0, 1, 0, 2, 0, 0]",0.8055555555555555
L'estampe,restaurant,Paris,48.879539,2.38825,6,10,"[2, 1, 1, 1, 1, 0, 1, 2, 1, 0, 0, 0]",0.47222222222222215
Paris Montparnasse Café Restaurant,restaurant,Paris,48.840716438334,2.3210510899863,6,10,"[2, 1, 0, 0, 1, 0, 2, 3, 1, 0, 0, 0]",0.9722222222222222
Le Trentehuit,restaurant,Paris,48.854697370405,2.295409621964,6,10,"[0, 1, 0, 1, 4, 0, 0, 2, 0, 2, 0, 0]",1.472222222222222
Café Gustave,restaurant,Paris,48.859112537905,2.2979169702041,6,10,"[0, 2, 0, 1, 1, 0, 5, 0, 1, 0, 0, 0]",1.972222222222222
Rodin Museum,attraction,Paris,48.855311,2.315897,6,10,"[0, 0, 0, 1, 3, 1, 0, 1, 1, 2, 1, 0]",0.8055555555555555
Square de la place de la Nation,attraction,Paris,48.848387,2.395887,6,10,"[0, 0, 3, 0, 1, 0, 3, 0, 1, 1, 0, 1]",1.138888888888889
Le Grand Point Virgule,attraction,Paris,48.843371244941,2.3225910950065,6,10,"[0, 3, 0, 1, 1, 1, 0, 1, 0, 2, 1, 0]",0.8055555555555555
La Lucha Libre,attraction,Paris,48.849119,2.348657,6,10,"[1, 2, 1, 0, 1, 0, 0, 2, 0, 2, 0, 1]",0.6388888888888888
Sputnik,attraction,Paris,48.8279062549,2.3511000924898,6,10,"[0, 4, 0, 3, 0, 1, 2, 0, 0, 0, 0, 0]",1.8055555555555551
Hideout,attraction,Paris,48.853699053993,2.3727658273371,6,10,"[0, 0, 4, 1, 2, 0, 0, 1, 0, 1, 1, 0]",1.3055555555555556
L'Alibi,attraction,Paris,48.892203487005,2.3430024047907,6,10,"[2, 1, 2, 1, 0, 0, 0, 0, 1, 2, 0, 1]",0.6388888888888888
Café La Ruche,attraction,Paris,48.843524,2.324543,6,10,"[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0]",0.3055555555555555
Au Rendez-Vous des Belges,attraction,Paris,48.879986513598,2.3552998128553,6,10,"[1, 1, 1, 2, 0, 0, 0, 1, 2, 1, 0, 1]",0.47222222222222215
Place de la Sorbonne,attraction,Paris,48.848692143472,2.3422995816615,6,10,"[0, 0, 0, 1, 0, 2, 1, 0, 2, 3, 1, 0]",0.9722222222222222
Place de la Porte de Saint-Cloud,attraction,Paris,48.837880687362,2.2570037841797,6,10,"[1, 0, 0, 0, 2, 1, 3, 0, 1, 2, 0, 0]",0.9722222222222223
