id,name,address,category,location,lat,lng,numReviews,reviews,polarity,details,originalId,subCategory
181737,Trattoria Marione,"Via della Spada, 27, Florence, Italy",restaurant,Tuscany,43.771637,11.250482,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181737,4,http://tour-pedia.org/api/getPlaceDetails?id=181737,,
182522,Caffetteria Piansa,"Viale Europa, 128, Florence, Italy",restaurant,Tuscany,43.756732,11.296322,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=182522,4,http://tour-pedia.org/api/getPlaceDetails?id=182522,,
181735,Lorenzo de'Medici Ristorante Pizzeria,"Via Del Giglio, 49-51r",restaurant,Tuscany,43.774591538227,11.252060955391,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181735,4,http://tour-pedia.org/api/getPlaceDetails?id=181735,4c6e76c8f338236af66b0a1b,Italian Restaurant
182248,Outside Bistrot,"Lungarno del Tempio, 52, Florence, Italy",restaurant,Tuscany,43.766137,11.271743,20,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=182248,4,http://tour-pedia.org/api/getPlaceDetails?id=182248,,
181749,Trattoria Le Antiche Carrozze,"Piazza di Santa Trinita, ang. Borgo Santi Apostoli",restaurant,Tuscany,43.770026671622,11.251286062928,20,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181749,4,http://tour-pedia.org/api/getPlaceDetails?id=181749,4beaec15b3352d7f6eca55d2,Italian Restaurant
181971,Braumeister,"Via Madonna della Tosse, 12, Florence, Italy",restaurant,Tuscany,43.785004,11.263276,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181971,4,http://tour-pedia.org/api/getPlaceDetails?id=181971,,
173179,Caffè Gambrinus,Viale Gramsci,restaurant,Tuscany,43.709900754675,10.398688316345,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=173179,4,http://tour-pedia.org/api/getPlaceDetails?id=173179,4c907f91590ab1f712c8e77d,Café
181120,Marisa,"Via del Lago, 21, Barberino di Mugello, Florence, Italy",restaurant,Tuscany,43.981288,11.215569,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181120,4,http://tour-pedia.org/api/getPlaceDetails?id=181120,,
173137,Ristorante L'Europeo,Via Santa Maria 117,restaurant,Tuscany,43.72201696851,10.396760265616,23,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=173137,4,http://tour-pedia.org/api/getPlaceDetails?id=173137,4bf16ccac9ced13a121c81c5,Italian Restaurant
171312,Al Bocconcino,"Piazza Giuseppe Garibaldi, 6, Forte dei Marmi, Lucca, Italy",restaurant,Tuscany,43.959368,10.170133,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=171312,4,http://tour-pedia.org/api/getPlaceDetails?id=171312,,
207734,Poggio Imperiale Apartments,"Viale Del Poggio Imperiale 10, Galluzzo - Certosa, 50125 Florence",accommodation,Tuscany,43.759088028159,11.242291331291,26,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=207734,4,http://tour-pedia.org/api/getPlaceDetails?id=207734,,
213744,Basilica di Santa Croce,Piazza Santa Croce,attraction,Tuscany,43.768444150797,11.262799501419,39,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=213744,4,http://tour-pedia.org/api/getPlaceDetails?id=213744,4bd00520caff9521042ccef0,Church
203978,"Aeroporto di Pisa ""Galileo Galilei"" (PSA)",Piazzale Corradino D'Ascanio,poi,Tuscany,43.698627344303,10.399589538574,107,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=203978,4,http://tour-pedia.org/api/getPlaceDetails?id=203978,4b769917f964a520c3532ee3,Airport
198107,Roma,Italia,attraction,Tuscany,43.77622338779,11.252260214433,127,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=198107,4,http://tour-pedia.org/api/getPlaceDetails?id=198107,523c72f811d23f612022a366,City
