address,category,id,lat,lng,location,name,originalId,polarity,subCategory,numReviews,reviews,details
"Via Appia Antica, 58/60",attraction,1836,41.864511325536,12.511625289917,Rome,Parco Regionale dell'Appia Antica,4c0b9c456071a5930775e132,6,Park,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1836,http://tour-pedia.org/api/getPlaceDetails?id=1836
Via Riano,restaurant,3954,41.937536,12.46984,Rome,Fratelli La Bufala,4cb83c977148f04d66fdcdab,6,Pizza Place,23,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3954,http://tour-pedia.org/api/getPlaceDetails?id=3954
"Piazza Menenio Agrippa, 8B/C",restaurant,1870,41.934859451849,12.536063123077,Rome,Gelato Gori,4c0e7216d64c0f47fb2d285d,6,Ice Cream Shop,23,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1870,http://tour-pedia.org/api/getPlaceDetails?id=1870
"Piazza di Santa Maria Liberatrice, 44",restaurant,472,41.880833040291,12.475541645931,Rome,Remo,4adcdaccf964a520235521e3,6,Pizza Place,23,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=472,http://tour-pedia.org/api/getPlaceDetails?id=472
"Piazza Bologna, 1/d, Rome, Italy",restaurant,491,41.913616,12.521703,Rome,Meeting Place,,6,,23,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=491,http://tour-pedia.org/api/getPlaceDetails?id=491
"Via Tuscolana, 325, Rome, Italy",restaurant,3462,41.875694,12.527557,Rome,Gelatario,,6,,23,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3462,http://tour-pedia.org/api/getPlaceDetails?id=3462
Piazzale di Ponte Milvio,attraction,1530,41.935603023327,12.466902136803,Rome,Ponte Milvio,,6,,23,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1530,http://tour-pedia.org/api/getPlaceDetails?id=1530
Centro Commerciale Roma Est,restaurant,1366,41.915307739895,12.66101360321,Rome,Old Wild West,4bdab40063c5c9b67aa82468,6,Steakhouse,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1366,http://tour-pedia.org/api/getPlaceDetails?id=1366
Via Otranto 9/11,restaurant,4167,41.909633202426,12.457065640034,Rome,Konnichiwa,4ccb23b0c9b8468820fbb3c3,6,Japanese Restaurant,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4167,http://tour-pedia.org/api/getPlaceDetails?id=4167
"Piazza del Popolo, 1-2, Rome, Italy",restaurant,430,41.909991,12.476125,Rome,Dal Bolognese,,6,,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=430,http://tour-pedia.org/api/getPlaceDetails?id=430
"Via Francesco Crispi, 29-31, Rome, Italy",restaurant,432,41.903642,12.485462,Rome,T-Bone Station,,6,,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=432,http://tour-pedia.org/api/getPlaceDetails?id=432
"Via di San Vito, 13/A, Rome, Italy",restaurant,487,41.895556,12.50197,Rome,Trattoria Monti,,6,,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=487,http://tour-pedia.org/api/getPlaceDetails?id=487
"Via delle Botteghe Oscure, 35, Rome, Italy",restaurant,834,41.894996,12.477693,Rome,Ducati Caffè Restaurant,,6,,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=834,http://tour-pedia.org/api/getPlaceDetails?id=834
"Piazza Campo Dè Fiori, 32, Roma, Italy",restaurant,994,41.895861,12.472154,Rome,Baccanale,,6,,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=994,http://tour-pedia.org/api/getPlaceDetails?id=994
"Via dei Chiavari, 34, Rome, Italy",restaurant,1399,41.894567,12.474292,Rome,Antico Forno Marco Roscioli,,6,,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1399,http://tour-pedia.org/api/getPlaceDetails?id=1399
"Via Luigi Poletti, 6, Rome, Italy",restaurant,8641,41.929812,12.464951,Rome,Neve di Latte Srl,,6,,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8641,http://tour-pedia.org/api/getPlaceDetails?id=8641
"Via Pontina, 501, Roma, Italy",restaurant,14275,41.785509,12.449064,Rome,Ristorante Pingusto Roma Eden Wok Srl,,6,,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14275,http://tour-pedia.org/api/getPlaceDetails?id=14275
"Via Tuscolana, 1055, Rome, Italy",attraction,407,41.849596,12.574588,Rome,Cinecittà studios,,6,,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=407,http://tour-pedia.org/api/getPlaceDetails?id=407
"Rome,   Italy    Via Nazionale 46, Rione Monti, 00184 Rome",accommodation,1116,41.90000967124,12.492383792996,Rome,Eurostars International Palace,,6,,24,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1116,http://tour-pedia.org/api/getPlaceDetails?id=1116
"Via San giovanni in Laterano, 34/36/38, Rome, Italy",restaurant,448,41.889819,12.49513,Rome,Pizza Forum,,6,,25,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=448,http://tour-pedia.org/api/getPlaceDetails?id=448
Villa Borghese,attraction,3743,41.911039964864,12.47806133374,Rome,Terrazza del Pincio,4ca722cdb7106dcb97a664a5,6,Scenic Lookout,25,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3743,http://tour-pedia.org/api/getPlaceDetails?id=3743
"Piazza Cola di Rienzo, 116",restaurant,1838,41.908233805683,12.466971874237,Rome,Portofino Eis Cafe,,6,,26,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1838,http://tour-pedia.org/api/getPlaceDetails?id=1838
"Via del Lavatore, 81, Rome, Italy",restaurant,1500,41.901176,12.4842,Rome,Vineria Il Chianti,,6,,26,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1500,http://tour-pedia.org/api/getPlaceDetails?id=1500
"Rome,   Italy    Via Cola Di Rienzo 23, Vatican City - Prati, 00195 Rome",accommodation,1416,41.909057707853,12.469211518764,Rome,Twentyone Hotel,,6,,26,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1416,http://tour-pedia.org/api/getPlaceDetails?id=1416
"Rome,   Italy    Via Carlo Cattaneo 23, Central Station, 00185 Rome",accommodation,628,41.8976215,12.5015593,Rome,Alessandro Downtown Hostel,,6,,26,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=628,http://tour-pedia.org/api/getPlaceDetails?id=628
"Via Lago di Lesina, 9-11, Rome, Italy",restaurant,168,41.926532,12.510533,Rome,Gelateria Fatamorgana,,6,,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=168,http://tour-pedia.org/api/getPlaceDetails?id=168
"Via Cola di Rienzo, 196, Rome, Italy",restaurant,193,41.907373,12.463149,Rome,Castroni,,6,,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=193,http://tour-pedia.org/api/getPlaceDetails?id=193
"Piazza della Rotonda, 8-9, Rome, Italy",restaurant,1550,41.899262,12.476515,Rome,Ristorante Di Rienzo,,6,,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1550,http://tour-pedia.org/api/getPlaceDetails?id=1550
"Viale dell'Oceano Pacifico, 83, Rome, Italy",restaurant,2635,41.816734,12.458036,Rome,Old Wild West,,6,,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2635,http://tour-pedia.org/api/getPlaceDetails?id=2635
"Via del Pigneto, 46, Rome, Italy",restaurant,5106,41.888837,12.525903,Rome,Primo al Pigneto,,6,,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5106,http://tour-pedia.org/api/getPlaceDetails?id=5106
"Via Vittorio Veneto, 150, Rome, Italy",restaurant,434,41.909168,12.488304,Rome,Harry's Bar,,6,,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=434,http://tour-pedia.org/api/getPlaceDetails?id=434
Piazza Orazio Giustiniani 4,attraction,1691,41.876217090302,12.473150793723,Rome,MACRO Testaccio e La Pelanda Centro di produzione culturale,,6,,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1691,http://tour-pedia.org/api/getPlaceDetails?id=1691
Trastevere,attraction,270,41.889051995348,12.469868659973,Rome,Rione XIII - Trastevere,4adcdac6f964a520485321e3,6,Neighborhood,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=270,http://tour-pedia.org/api/getPlaceDetails?id=270
"Rome,   Italy    Viale Salvatore Rebecchini 39, 00148 Rome",accommodation,76,41.815711568574,12.409215867519,Rome,Sheraton Golf Parco De' Medici Hotel & Resort,,6,,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=76,http://tour-pedia.org/api/getPlaceDetails?id=76
"Via Leonina, 82, Rome, Italy",restaurant,1149,41.894624,12.491353,Rome,La bottega del cioccolato,,6,,28,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1149,http://tour-pedia.org/api/getPlaceDetails?id=1149
"Piazza Campo Dè Fiori, 47/49, Roma, Italia",restaurant,6964,41.89547,12.472661,Rome,Maranega,,6,,28,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6964,http://tour-pedia.org/api/getPlaceDetails?id=6964
"Via Ostiense, 54, Rome, Italy",restaurant,1456,41.871662,12.479797,Rome,Pasticceria Andreotti,,6,,28,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1456,http://tour-pedia.org/api/getPlaceDetails?id=1456
"Via di Santa Sabina, Rome, Italy",attraction,1816,41.885056,12.480375,Rome,Giardino degli Aranci,,6,,28,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1816,http://tour-pedia.org/api/getPlaceDetails?id=1816
"Via Benedetta, 25",attraction,621,41.891711354256,12.469159,Rome,Ma Che Siete Venuti A Fa,4b157a56f964a52071ad23e3,6,Pub,28,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=621,http://tour-pedia.org/api/getPlaceDetails?id=621
"Rome,   Italy    Via Colonnello Tommaso Masala, 54, 00148 Rome",accommodation,722,41.824496712171,12.392408609521,Rome,Rome Marriott Park Hotel,,6,,28,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=722,http://tour-pedia.org/api/getPlaceDetails?id=722
Via Renzo Rossi 39,restaurant,3216,41.909329513729,12.54406335866,Rome,Gelateria Lubrano,4c83b055d4e237044fc67288,6,Ice Cream Shop,29,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3216,http://tour-pedia.org/api/getPlaceDetails?id=3216
"Via Giovanni Battista Tiepolo, 3, Rome, Italy",restaurant,2110,41.924342,12.469289,Rome,Tiepolo,,6,,29,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2110,http://tour-pedia.org/api/getPlaceDetails?id=2110
"Via Marmorata, 39, Rome, Italy",restaurant,525,41.878877,12.478805,Rome,Perilli,,6,,29,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=525,http://tour-pedia.org/api/getPlaceDetails?id=525
"Via di Ponte Salario, 47",attraction,603,41.928885991844,12.506061612439,Rome,Villa Ada,4adcdad8f964a520895721e3,6,Park,29,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=603,http://tour-pedia.org/api/getPlaceDetails?id=603
Via del Portico d'Ottavia 21-22,restaurant,670,41.892619578997,12.478201318031,Rome,Da Giggetto,,6,,30,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=670,http://tour-pedia.org/api/getPlaceDetails?id=670
"Via Sardegna, 38, Rome, Italy",restaurant,812,41.909564,12.49192,Rome,San Marco,,6,,30,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=812,http://tour-pedia.org/api/getPlaceDetails?id=812
"Via di Monte Testaccio, 97, Rome, Italy",restaurant,2529,41.876626,12.476278,Rome,Flavio al Velavevodetto,,6,,30,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2529,http://tour-pedia.org/api/getPlaceDetails?id=2529
"Via Brescia, 28",restaurant,16076,41.911946641466,12.500091376785,Rome,Ham Holy Burger,4fbfd87ee4b08acecad66125,6,Burger Joint,30,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=16076,http://tour-pedia.org/api/getPlaceDetails?id=16076
"Via Luigi Galvani, 24/A, Rome, Italy",restaurant,1543,41.876962,12.475039,Rome,Angelina A Testaccio,,6,,30,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1543,http://tour-pedia.org/api/getPlaceDetails?id=1543
"Via Catania, 26",restaurant,1831,41.90997214966,12.518820816056,Rome,MparE...,,6,,30,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1831,http://tour-pedia.org/api/getPlaceDetails?id=1831
"Viale Galoppatoio, 33, Rome, Italy",attraction,6066,41.91086,12.487489,Rome,Art Cafe,,6,,30,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6066,http://tour-pedia.org/api/getPlaceDetails?id=6066
"Piazzale Konrad Adenauer, 12, Rome, Italy",restaurant,192,41.836593,12.467691,Rome,Caffè Palombini,,6,,31,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=192,http://tour-pedia.org/api/getPlaceDetails?id=192
"Via Alberto Cadlolo, 101, Rome, Italy",restaurant,427,41.918831,12.446491,Rome,La Pergola,,6,,31,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=427,http://tour-pedia.org/api/getPlaceDetails?id=427
"Via Urbana, 47, Rome, Italy",restaurant,1695,41.895917,12.493829,Rome,Urbana 47,,6,,31,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1695,http://tour-pedia.org/api/getPlaceDetails?id=1695
"Piazza Navona, 30-35, Rome, Italy",restaurant,120,41.89941,12.47284,Rome,Tre Scalini,,6,,31,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=120,http://tour-pedia.org/api/getPlaceDetails?id=120
Lungotevere in Augusta,attraction,3533,41.905566904667,12.475490570068,Rome,Ara Pacis Augustae,4c973ef5533aa0939e15d845,6,Art Museum,31,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3533,http://tour-pedia.org/api/getPlaceDetails?id=3533
Piazzale del Giardino Zoologico 1,attraction,306,41.917024699217,12.487737452829,Rome,Bioparco,,6,,31,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=306,http://tour-pedia.org/api/getPlaceDetails?id=306
"Rome,   Italy    Via Firenze 8, Central Station, 00184 Rome",accommodation,2383,41.900522244584,12.49519944191,Rome,iQ Hotel Roma,,6,,31,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2383,http://tour-pedia.org/api/getPlaceDetails?id=2383
"Corso Trieste, 161-163, Rome, Italy",restaurant,1672,41.923542,12.51349,Rome,Pizzeria San Marino,,6,,32,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1672,http://tour-pedia.org/api/getPlaceDetails?id=1672
Via del Corso,poi,364,41.904991989253,12.47875213623,Rome,Via del Corso,4adcdac8f964a520f55321e3,6,Road,33,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=364,http://tour-pedia.org/api/getPlaceDetails?id=364
"Via Calpurnio Fiamma, 9/A",restaurant,2161,41.859042,12.559574,Rome,Ping & Pong Ice,4c290410ce3fc9283a176e88,6,Ice Cream Shop,33,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2161,http://tour-pedia.org/api/getPlaceDetails?id=2161
"Via della Pace, 3/7, Rome, Italy",restaurant,129,41.899412,12.471203,Rome,Antico Caffe della Pace,,6,,33,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=129,http://tour-pedia.org/api/getPlaceDetails?id=129
"Atahotel Villa Pamphili, Via della Nocetta, Rome, Italy",restaurant,690,41.881311,12.441369,Rome,Vivi Bistrot,,6,,33,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=690,http://tour-pedia.org/api/getPlaceDetails?id=690
"Via della Lungaretta, 96, Rome, Italy",restaurant,662,41.889627,12.472616,Rome,Fior di Luna,,6,,33,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=662,http://tour-pedia.org/api/getPlaceDetails?id=662
"Via Federico Ozanam, 30-32, Rome, Italy",restaurant,2145,41.875751,12.44774,Rome,La Gatta Mangiona,,6,,33,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2145,http://tour-pedia.org/api/getPlaceDetails?id=2145
"Piazza del Campidoglio, 1, Rome, Italy",attraction,290,41.893029,12.482716,Rome,Capitoline Museums,,6,,33,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=290,http://tour-pedia.org/api/getPlaceDetails?id=290
"Via del Plebiscito, 99",attraction,612,41.896295644244,12.48017791458,Rome,Scholars Lounge,4b064bc9f964a52076ea22e3,6,Pub,35,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=612,http://tour-pedia.org/api/getPlaceDetails?id=612
Centro Commerciale Porta di Roma,attraction,9093,41.971650249638,12.540589798508,Rome,Uci Cinemas Porta di Roma,4e21eeb318a88345f05170ca,6,Multiplex,36,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=9093,http://tour-pedia.org/api/getPlaceDetails?id=9093
"Via Palestro, 44, Roma, Italy",restaurant,2631,41.90483,12.504482,Rome,The Yellow,,6,,37,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2631,http://tour-pedia.org/api/getPlaceDetails?id=2631
"Piazza Mignanelli, 18, Rome, Italy",restaurant,490,41.905234,12.48347,Rome,Ristorante alla Rampa,,6,,37,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=490,http://tour-pedia.org/api/getPlaceDetails?id=490
"Via Del Governo Vecchio, 87",restaurant,6081,41.897982138359,12.471594247144,Rome,Cantina E Cucina,4d84a28b8de9721e0fa23451,6,Italian Restaurant,39,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6081,http://tour-pedia.org/api/getPlaceDetails?id=6081
"Via del Governo Vecchio, 112, Roma, Italia",restaurant,2589,41.89827,12.470459,Rome,Frigidarium,,6,,39,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2589,http://tour-pedia.org/api/getPlaceDetails?id=2589
"Rome,   Italy    Via Tiburtina 30, Prenestino, 00185 Rome",accommodation,2106,41.897327952195,12.512521147728,Rome,Hotel Felice,,6,,39,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2106,http://tour-pedia.org/api/getPlaceDetails?id=2106
"Via Tiburtina, 135",restaurant,1752,41.898899504072,12.513995409011,Rome,Said - Antica Fabbrica del Cioccolato,4c03f952f423a59322f2d016,6,Cupcake Shop,40,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1752,http://tour-pedia.org/api/getPlaceDetails?id=1752
"Via della Maddalena, 19-23, Rome, Italy",restaurant,135,41.900633,12.476543,Rome,Gelateria della Palma,,6,,40,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135,http://tour-pedia.org/api/getPlaceDetails?id=135
"Via delle Terme di Tito, 72",attraction,527,41.891296844614,12.49285582477,Rome,Oppio Caffè,4adcdad0f964a520e05521e3,6,Lounge,40,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=527,http://tour-pedia.org/api/getPlaceDetails?id=527
Via dei Cerchi 65,attraction,4678,41.887853939288,12.483901977539,Rome,075 zerosettantacinque,,6,,40,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4678,http://tour-pedia.org/api/getPlaceDetails?id=4678
"Via Giuseppe Giulietti, 21, Rome, Italy",restaurant,667,41.875105,12.479393,Rome,Sushisen,,6,,41,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=667,http://tour-pedia.org/api/getPlaceDetails?id=667
"Via della Vite, 28, Rome, Italy",restaurant,2509,41.903529,12.480727,Rome,Ristorante Life,,6,,41,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2509,http://tour-pedia.org/api/getPlaceDetails?id=2509
"Viale Parco dei Medici, 135",attraction,544,41.815017900668,12.411890029907,Rome,The Space Cinema,4adcdad1f964a520275621e3,6,Multiplex,41,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=544,http://tour-pedia.org/api/getPlaceDetails?id=544
"Piazza di Pietra, 42, Rome, Italy",restaurant,1373,41.899933,12.479209,Rome,Salotto 42 Sas,,6,,43,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1373,http://tour-pedia.org/api/getPlaceDetails?id=1373
"Via Panisperna, 251, Rome, Italy",restaurant,1311,41.896331,12.490553,Rome,Ai Tre Scalini,,6,,46,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1311,http://tour-pedia.org/api/getPlaceDetails?id=1311
"Via Nazionale, 194, Rome, Italy",attraction,980,41.89946,12.490146,Rome,Esposizioni Palace,,6,,51,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=980,http://tour-pedia.org/api/getPlaceDetails?id=980
"Via Merulana, 54, Rome, Italy",restaurant,590,41.894181,12.500985,Rome,Panella,,6,,53,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=590,http://tour-pedia.org/api/getPlaceDetails?id=590
"Via del Politeama, 23-25, Rome, Italy",restaurant,645,41.890675,12.471209,Rome,Taverna Trilussa,,6,,53,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=645,http://tour-pedia.org/api/getPlaceDetails?id=645
"Via Della Fontanella, 12, Rome, Italy",restaurant,113,41.909339,12.477646,Rome,Il Brillo Parlante,,6,,54,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=113,http://tour-pedia.org/api/getPlaceDetails?id=113
"Viale Pietro De Coubertin, 30, Rome, Italy",attraction,568,41.929097,12.474774,Rome,Auditorium Parco della Musica,,6,,54,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=568,http://tour-pedia.org/api/getPlaceDetails?id=568
"Via Palestro, 53, Rome, Italy",restaurant,5866,41.904632,12.504501,Rome,Mamma Angela's Trattoria,,6,,56,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5866,http://tour-pedia.org/api/getPlaceDetails?id=5866
"Piazza Risorgimento, 3",restaurant,1268,41.906355442393,12.456925681751,Rome,Duecentogradi,4bd44347b221c9b6e237dbd0,6,Sandwich Place,57,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1268,http://tour-pedia.org/api/getPlaceDetails?id=1268
Stazione Roma Termini,restaurant,958,41.901831185052,12.502650811084,Rome,VyTA Boulangerie Italiana,4bc02f21abf49521abfbbe93,6,Café,57,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=958,http://tour-pedia.org/api/getPlaceDetails?id=958
